phase,previous_operation,frame_ms,cpu_ms,gpu_ms,gc_alloc_bytes,draw_calls,timing_timestamp,timing_main_ms,timing_render_ms,timing_present_wait_ms,loop_ns,scripts_ns,gui_ns,gc_ns,present_ns,render_wait_ns
walking,0,16.6656,16.6584,2.2835,10310,573,816973589878,2.5767,0.8727,14.0691,16653700,87400,255300,0,1800,0
walking,0,16.6694,16.6681,2.3828,10310,567,816973756462,2.4213,1.0571,14.2335,16658500,85600,361500,0,1500,0
walking,0,16.6666,16.6684,1.9732,16702,567,816973923143,2.5967,0.8316,14.0590,16652200,88800,575900,0,1400,0
walking,0,16.6927,16.6653,2.0183,10310,567,816974089827,2.1333,1.1611,14.5204,16678800,83900,281300,0,1400,0
walking,0,16.6676,16.6724,1.9886,10310,567,816974256480,2.4670,1.0558,14.1917,16652500,88500,370100,0,1500,0
walking,0,16.6644,16.6667,1.9610,10310,565,816974423204,2.7012,1.0613,13.9510,16644000,89400,353000,0,1700,0
walking,0,16.6688,16.6953,2.2907,10310,567,816974589871,2.3297,0.9680,14.3493,16657200,85500,241500,0,1500,0
walking,0,16.6663,16.6688,2.0163,16702,564,816974756824,2.5667,1.4114,14.0859,16650700,166800,540700,0,4200,0
walking,0,16.6677,16.6592,2.6583,10310,564,816974923512,2.8086,1.0984,13.8355,16649900,99300,322100,0,2000,0
walking,0,16.6645,16.6713,1.9354,10310,561,816975090104,2.1567,1.0644,14.5007,16645900,84500,270400,0,1500,0
walking,0,16.6677,16.6682,2.2026,10310,559,816975256817,3.3168,0.9080,13.3340,16654900,82100,302200,0,1300,0
walking,0,16.6680,16.6660,1.9835,10310,556,816975423499,2.6588,1.0597,13.9913,16655400,79100,263000,0,1400,0
walking,0,16.6643,16.6593,2.1862,16702,546,816975590159,2.4331,1.4971,14.2129,16647600,85800,750500,0,1500,0
walking,0,16.6684,16.6686,2.6153,10310,549,816975756752,2.4086,1.0348,14.2464,16655700,79700,250900,0,1400,0
walking,0,16.6668,16.6699,1.8801,10310,544,816975923438,2.2713,1.2993,14.3842,16654200,82000,255500,0,1400,0
walking,0,16.6668,16.6613,2.3552,10310,544,816976090137,2.7818,1.4383,13.8658,16650900,84400,254000,0,1400,0
walking,0,16.6657,16.6677,2.0214,10310,543,816976256750,2.4070,1.0035,14.2487,16652300,77500,244700,0,1200,0
walking,0,16.6664,16.6705,2.0070,16702,544,816976423427,2.7135,1.3078,13.9407,16662700,75200,509200,0,1300,0
walking,0,16.6672,16.6634,2.2733,10310,544,816976590132,2.6713,0.7838,13.9797,16648500,81500,243400,0,1100,0
walking,0,16.6681,16.6636,2.1320,10310,543,816976756766,2.1087,0.9720,14.5437,16656300,77600,242500,0,1300,0
walking,0,16.6672,16.6734,1.9958,10310,540,816976923402,2.0560,0.8017,14.6067,16655000,77600,237900,0,1400,0
walking,0,16.6689,16.6610,2.0736,10310,535,816977090136,1.7779,0.9554,14.8708,16659100,85100,246400,0,1300,0
walking,0,16.6679,16.6679,1.9620,16702,535,816977256746,2.3177,1.0189,14.3388,16651300,85800,546900,0,1300,0
walking,0,16.6633,16.6704,2.4781,10310,535,816977423425,1.8837,0.9535,14.7714,16642500,83300,252500,0,1700,0
walking,0,16.6673,16.6731,2.0490,10310,535,816977590129,2.0556,1.0731,14.6036,16653400,82300,274200,0,1200,0
walking,0,16.6675,16.6677,2.4074,10310,534,816977756860,2.3338,0.9415,14.3175,16654200,80400,329800,0,1400,0
walking,0,16.6674,16.6591,2.0541,10310,535,816977923537,2.2018,1.2813,14.4408,16656900,75800,264000,0,1200,0
walking,0,16.6673,16.6666,2.0828,16702,535,816978090128,2.3008,1.2280,14.3529,16652600,90500,562100,0,1700,0
walking,0,16.6681,16.6663,2.3624,10310,535,816978256794,2.3982,1.3175,14.2560,16654100,83500,260400,0,1300,0
walking,0,16.6653,16.6725,2.0470,10310,535,816978423457,1.8029,1.0178,14.8541,16648000,83900,252000,0,1600,0
walking,0,16.6658,16.6673,2.0132,10310,535,816978590182,2.5008,0.8925,14.1519,16650500,91400,258800,0,1800,0
walking,0,16.6665,16.6685,2.6993,10310,530,816978756855,2.0580,1.3937,14.5962,16655900,80200,259400,0,1400,0
walking,0,16.6681,16.6621,2.1668,16702,502,816978923540,2.0331,0.8558,14.6149,16656500,82000,624300,0,1200,0
walking,0,16.6659,16.6626,2.3071,10310,502,816979090161,2.0546,0.8684,14.5959,16650400,84700,255500,0,1400,0
walking,0,16.6949,16.6681,2.1248,10310,501,816979256787,2.0383,0.9906,14.6176,16683000,77900,295800,0,1200,0
walking,0,16.6692,16.6698,2.5610,10310,501,816979423468,2.3648,1.2547,14.2917,16660000,76000,235500,0,1200,0
walking,0,16.6637,16.6633,2.1934,10310,503,816979590166,2.1036,1.3815,14.5469,16644800,87200,294700,0,1600,0
walking,0,16.6671,16.6954,2.1463,16702,503,816979756799,2.0510,0.9425,14.6322,16657100,73400,517000,0,1200,0
walking,0,16.6671,16.6734,2.4474,10310,503,816979923753,1.8057,1.4523,14.8543,16657500,75500,247100,0,1200,0
walking,0,16.6673,16.6565,2.2272,10310,500,816980090487,1.9560,1.0041,14.6889,16657000,77900,696400,0,1300,0
walking,0,16.6681,16.6683,2.4945,10310,501,816980257052,2.2266,0.9573,14.4307,16655800,72200,321100,0,1200,0
walking,0,16.6740,16.6694,2.1125,10310,501,816980423735,2.1144,1.0865,14.5433,16668100,83600,286600,0,1200,0
walking,0,16.6614,16.6684,2.1176,16702,503,816980590429,2.9773,0.9796,13.6799,16629800,90400,837700,0,1800,0
walking,0,16.6662,16.6704,2.2426,10310,501,816980757113,2.4206,1.3931,14.2353,16649500,94800,274800,0,1300,0
walking,0,16.6687,16.6881,2.1750,10310,498,816980923817,2.4334,1.1138,14.2349,16653400,85000,261700,0,1400,0
walking,0,16.6643,16.6501,2.4023,10310,498,816981090698,2.8787,1.1796,13.7512,16643400,84600,300800,0,1400,0
walking,0,16.6672,16.6654,2.0869,10310,498,816981257199,2.7003,1.0103,13.9494,16653500,82200,346300,0,1500,0
walking,0,16.6650,16.6694,2.1934,16626,498,816981423853,2.3064,1.1263,14.3470,16648400,75200,622500,0,1200,0
walking,0,16.6665,16.6612,2.4494,10234,498,816981590547,2.6625,1.3669,13.9808,16653700,75200,219800,0,1000,0
walking,0,16.6746,16.6678,2.0767,10234,498,816981757159,2.5289,1.9386,14.1247,16672900,64200,444900,0,1100,0
walking,0,16.6619,16.6603,2.0040,10234,498,816981923837,2.4029,0.7829,14.2456,16635100,73200,249400,0,1200,0
walking,0,16.6666,16.6647,2.1985,10234,490,816982090440,2.0260,0.9018,14.6277,16652300,85100,250500,0,1300,0
walking,0,16.6671,16.6895,2.1361,16626,490,816982257087,2.1354,0.9673,14.5377,16652600,73400,616900,0,1500,0
walking,0,16.6675,16.6541,2.3255,10234,491,816982423982,3.1463,0.8578,13.4889,16653500,71200,566200,0,1300,0
walking,0,16.6650,16.6660,2.0214,10234,491,816982590523,2.3437,0.9558,14.3088,16648900,77000,309500,0,1500,0
walking,0,16.6681,16.6663,2.4044,10234,491,816982757183,2.4326,0.9351,14.2202,16658500,75600,281900,0,1200,0
walking,0,16.6695,16.6671,2.0460,10234,491,816982923846,2.4835,0.9077,14.1701,16659700,74800,346200,0,1100,0
walking,0,16.6638,16.6616,2.0818,16626,490,816983090517,2.3306,1.5113,14.3185,16643000,77900,601700,0,1600,0
walking,0,16.6667,16.6709,2.2692,10234,489,816983257133,2.0354,0.9849,14.6231,16653000,72900,252600,0,1400,0
walking,0,16.6647,16.6743,2.0460,10234,473,816983423842,2.6089,1.1084,14.0509,16651900,68700,340800,0,1400,0
walking,0,16.6677,16.6572,1.9814,10234,473,816983590585,2.8950,0.8620,13.7481,16657600,68000,227700,0,1300,0
walking,0,16.6679,16.6645,1.9395,10234,473,816983757157,1.9950,0.9383,14.6580,16660900,64900,221500,0,1100,0
activity,3,16.6833,16.6627,1.9436,27366,473,816983923802,2.2826,1.1257,14.3693,16680200,1572300,599400,0,1300,0
activity,0,16.6585,16.6676,2.3368,10298,301,816984090429,1.7150,1.0192,14.9426,16629400,68100,240200,0,1400,0
activity,0,16.6701,16.6724,1.8852,10274,301,816984257105,1.8080,1.4386,14.8529,16664300,65300,241300,0,1400,0
activity,0,16.6631,16.6968,1.8022,10274,300,816984423829,3.9179,0.7326,12.7624,16641900,78600,246600,0,1300,0
activity,0,16.6691,16.6417,1.8493,10274,301,816984590797,2.3210,0.8315,14.3085,16661800,64200,297600,0,1400,0
activity,0,16.6692,16.6783,1.8319,16666,301,816984757214,1.7118,1.0905,14.9527,16660400,69700,543100,0,1400,0
activity,0,16.6656,16.6540,2.1637,10274,301,816984923997,1.6941,1.2866,14.9479,16649900,74700,296800,0,1500,0
activity,0,16.6677,16.6736,1.8319,10274,301,816985090537,1.6343,1.0135,15.0276,16651300,74200,260500,0,1500,0
activity,0,16.6673,16.6743,1.8483,10274,301,816985257273,2.0757,1.3264,14.5848,16653100,74000,308700,0,1300,0
activity,0,16.6650,16.6655,1.8493,10274,301,816985424016,1.8904,0.7969,14.7596,16648700,70300,264400,0,1300,0
activity,0,16.6687,16.6656,1.9169,16666,301,816985590671,1.7857,1.1297,14.8657,16657000,75600,574100,0,1600,0
activity,0,16.6662,16.6675,2.1289,10274,301,816985757327,1.9848,0.6596,14.6683,16651000,72100,255000,0,1500,0
activity,0,16.6663,16.6627,1.8575,10274,301,816985924002,1.9651,1.0726,14.6839,16653200,73200,265500,0,1400,0
activity,0,16.6646,16.6713,1.8524,10274,300,816986090629,1.8927,0.6947,14.7643,16644400,70000,236700,0,1200,0
activity,0,16.6703,16.6650,2.2712,10274,300,816986257342,1.9079,0.7916,14.7432,16663700,62800,310900,0,1500,0
activity,0,16.6644,16.6684,1.8166,16666,301,816986423992,1.8448,0.6471,14.8084,16646600,74200,549800,0,1600,0
activity,0,16.6662,16.6563,2.1064,10274,301,816986590676,1.6281,1.4270,15.0164,16659100,64600,228500,0,1200,0
activity,0,16.8017,16.6766,1.8360,10274,301,816986757239,1.7509,0.8465,14.9128,16791400,62000,246300,0,1300,0
activity,0,16.6687,16.6590,1.9016,10274,300,816986924005,2.1092,0.5977,14.5374,16640900,66300,342300,0,1300,0
activity,0,16.6661,16.6697,1.8647,10274,301,816987090595,1.5912,0.6949,15.0681,16649400,72800,258500,0,1400,0
activity,0,16.6642,16.8067,1.8452,16666,301,816987257292,1.9485,1.3453,14.8431,16648000,66500,499200,0,1600,0
activity,0,16.6664,16.6669,2.1115,10274,301,816987425359,1.8942,0.7683,14.7467,16655100,65300,224400,0,1100,0
activity,0,16.6662,16.6656,1.8534,10274,301,816987592028,1.9723,0.8120,14.6772,16647000,69300,238000,0,1300,0
activity,0,16.6678,16.6602,3.0249,10274,301,816987758684,1.8770,0.6116,14.7711,16656200,64600,228000,0,1600,0
activity,0,16.6683,16.6674,1.8432,10274,299,816987925286,1.7147,0.6620,14.9405,16662600,60100,259800,0,1000,0
activity,0,16.6661,16.6633,1.8237,16666,301,816988091960,1.6929,0.6636,14.9542,16649500,69300,544400,0,1200,0
activity,0,16.6665,16.6668,2.1473,10274,300,816988258593,1.6297,0.9985,15.0266,16655300,65400,227200,0,1100,0
activity,0,16.6695,16.6755,1.8627,10274,301,816988425261,1.4981,0.9181,15.1645,16659200,65000,2278800,850200,1400,0
activity,0,16.6637,16.6615,1.8207,10274,301,816988592016,1.8838,0.7549,14.7657,16647400,75000,261400,0,1300,0
activity,0,16.6662,16.6674,1.8156,10274,298,816988758631,1.7203,0.7388,14.9351,16652200,65800,224100,0,1300,0
activity,0,16.6705,16.6722,1.8309,16666,301,816988925305,2.9705,0.6760,13.6888,16664000,73500,516900,0,1200,0
activity,0,16.6664,16.6608,2.1678,10274,301,816989092027,1.8080,0.6717,14.8396,16651300,77100,254500,0,1400,0
activity,0,16.6694,16.6633,1.8473,10274,298,816989258635,1.5266,1.0942,15.1257,16657200,68500,862500,0,1300,0
activity,0,16.6656,16.6774,1.8422,10274,301,816989425268,1.8832,0.7281,14.7809,16650500,67800,290900,0,1400,0
activity,0,16.9509,16.6652,1.8463,10274,301,816989592042,2.0953,0.8702,14.5560,16939100,77800,606800,0,1600,0
activity,0,16.6643,16.6710,1.9057,16666,301,816989758694,2.6307,0.6955,14.0265,16645100,74600,762000,0,1500,0
activity,0,16.6676,16.6656,2.2159,10274,300,816989925404,2.0479,0.9292,14.6028,16650800,76000,467400,0,1500,0
activity,0,16.6652,16.9556,1.9180,10274,301,816990092060,2.9146,0.8733,14.0247,16644900,80600,474700,0,1400,0
activity,0,16.6627,16.6621,2.1985,10274,301,816990261616,2.2938,1.1629,14.3514,16640200,103200,248700,0,2400,0
activity,0,16.6678,16.6716,1.9323,10274,300,816990428237,2.5237,1.1879,14.1273,16653200,101600,261000,0,1200,0
activity,0,16.6650,16.6621,1.9128,16666,301,816990594953,2.8397,0.7972,13.8053,16651100,64100,578500,0,1400,0
activity,0,16.6705,16.6548,2.1780,10274,301,816990761574,2.1907,0.6826,14.4496,16664800,63200,229500,0,1100,0
activity,0,16.6660,16.6666,1.9180,10274,299,816990928122,1.9259,0.7639,14.7274,16650700,70800,248100,0,1300,0
activity,0,16.6657,16.6623,1.8350,10274,300,816991094788,1.8206,0.6116,14.8305,16651000,65600,235100,0,1300,0
activity,0,16.6671,16.6785,1.8412,10274,301,816991261411,1.6387,0.7090,15.0263,16655200,69400,241400,0,1700,0
activity,0,16.6678,16.6641,1.9026,16666,301,816991428196,1.8676,0.7760,14.7832,16653200,68300,733800,0,1800,0
activity,0,16.6647,16.6632,2.2477,10274,301,816991594837,1.6243,0.8237,15.0268,16646500,74400,257600,0,1600,0
activity,0,16.6685,16.6683,2.2579,10274,300,816991761469,1.8033,1.6356,14.8521,16660000,65000,322700,0,1200,0
activity,0,16.6654,16.6699,1.9231,10274,301,816991928152,2.5265,0.6605,14.1267,16652600,64700,277300,0,1400,0
activity,0,16.6696,16.6571,1.8934,10274,301,816992094851,2.0333,0.8564,14.6132,16657200,64600,256100,0,1200,0
activity,0,16.6639,16.6723,1.8422,16666,301,816992261422,2.1768,1.1357,14.4833,16642800,71700,546900,0,1200,0
activity,0,16.6661,16.6646,2.1893,10274,300,816992428145,1.8617,0.8422,14.7909,16653000,63000,221600,0,1100,0
activity,0,16.6678,16.6757,1.9364,10274,301,816992594791,1.9719,0.9680,14.6855,16658700,64000,239600,0,1200,0
activity,0,16.6661,16.6568,2.1985,10274,301,816992761548,2.0117,0.9944,14.6312,16653200,62500,221300,0,1000,0
activity,0,16.6682,16.6642,1.9681,10274,301,816992928116,1.5304,0.7230,15.1228,16661000,60300,264600,0,1200,0
activity,0,16.6660,16.6698,1.9128,16666,301,816993094758,1.5403,0.6453,15.1184,16653400,138900,485200,0,1200,0
activity,0,16.6664,16.6635,2.1391,10274,301,816993261456,1.6378,0.9909,15.0155,16654900,66300,243300,0,1100,0
activity,0,16.6676,16.6730,1.9169,10274,301,816993428091,1.4297,0.9277,15.2313,16658200,63600,328300,0,1100,0
activity,0,16.6656,16.6642,2.1801,10274,299,816993594821,1.8302,0.6962,14.8234,16650400,68500,246500,0,1400,0
activity,0,16.6680,16.6662,1.8381,10274,301,816993761463,1.6061,0.7283,15.0490,16659000,63300,256300,0,1200,0
activity,4,16.7477,16.6703,0.0000,140724,301,816993928125,1.8403,0.8227,14.8180,16732100,9787900,8897700,0,1600,0
activity,0,16.6706,16.6614,2.1074,13196,310,816994094828,1.7142,0.6844,14.9363,16667900,81400,307200,0,2700,0
activity,0,16.6658,16.6695,2.1617,13196,309,816994261442,1.8731,2.1400,14.7859,16650600,74100,300700,0,1500,0
activity,0,16.6687,16.7462,2.2333,13196,311,816994428137,16.7240,0.7561,0.0084,16656800,68900,312400,0,1200,0
activity,0,16.6653,16.6781,1.7531,13196,308,816994595599,2.1662,10.4658,14.5017,16648400,89700,315600,0,1600,0
activity,0,16.6693,16.6646,1.8883,35868,310,816994762380,2.0297,0.7809,14.6210,16659900,80200,1861100,0,1400,0
activity,0,16.6656,16.6705,2.1320,13196,310,816994929026,1.8103,0.9382,14.8467,16647000,75600,310300,0,1700,0
activity,0,16.6672,16.6624,1.8463,13196,309,816995095731,1.7058,1.2117,14.9427,16651800,80100,377300,0,1500,0
activity,0,16.6645,16.6750,2.2077,13196,311,816995262355,2.7727,0.7510,13.8872,16646500,77800,309600,0,1500,0
activity,0,16.6752,16.6636,2.2047,13196,311,816995429105,1.9358,0.7913,14.7113,16666400,66900,354200,0,1300,0
activity,0,16.6681,16.6662,1.7981,35868,311,816995595741,2.3509,0.8726,14.3011,16655000,73500,1820300,0,1500,0
activity,0,16.6690,16.6585,2.1606,13196,311,816995762403,1.8420,1.1427,14.8046,16657200,72400,301800,0,1600,0
activity,0,16.6652,16.6789,1.8135,13196,311,816995928988,1.6078,0.9580,15.0587,16645400,76200,539700,0,1800,0
activity,0,16.6658,16.6690,2.1391,13196,310,816996095777,2.5808,0.7092,14.0744,16645500,79300,568100,0,1500,0
activity,0,16.6682,16.6754,1.8156,13196,311,816996262467,2.0171,0.8384,14.6402,16656000,78800,312400,0,1300,0
activity,0,16.6678,16.6635,1.8422,35868,310,816996429221,2.3185,0.8623,14.3270,16651600,75400,1672000,0,1500,0
activity,0,16.6633,16.6601,1.8063,13196,310,816996595856,2.3784,1.1552,14.2672,16643700,105300,426300,0,1300,0
activity,0,16.6671,16.6703,1.8319,13196,311,816996762457,2.4449,0.9277,14.2113,16660900,77000,304700,0,1100,0
activity,0,16.6668,16.6701,2.0972,13196,311,816996929160,3.0190,0.8963,13.6327,16649800,66200,272300,0,1100,0
activity,0,16.6698,16.6574,1.8330,13196,310,816997095861,2.3764,0.7169,14.2674,16661600,63200,318800,0,1100,0
activity,0,16.6676,16.6729,1.7920,35868,310,816997262435,2.3465,0.6186,14.3145,16652200,74300,1850600,0,1500,0
activity,4,16.6623,16.6602,2.0982,34580,310,816997429164,1.8417,0.7813,14.8082,16641300,918400,986700,0,1400,0
activity,0,16.6675,16.6763,2.2405,13070,311,816997595766,1.8108,1.2429,14.8510,16659200,65500,395300,0,1200,0
activity,0,16.6679,16.6670,1.8504,13070,311,816997762529,3.1179,1.5836,13.5344,16657400,68000,427300,0,1200,0
activity,0,16.6683,16.6525,1.8422,13070,311,816997929199,4.1746,0.8693,12.4668,16657700,70500,344900,0,1400,0
activity,0,16.6674,16.6709,1.8872,35742,310,816998095724,1.6721,1.5336,14.9872,16652800,78300,2045700,0,1600,0
activity,0,16.6671,16.6705,2.1473,13070,311,816998262433,1.8388,1.1148,14.8187,16654800,74500,325700,0,1500,0
activity,0,16.6658,16.6709,1.8412,13070,308,816998429138,1.6468,1.0567,15.0110,16648100,172000,316300,0,1800,0
activity,0,16.6661,16.6662,2.1473,13070,311,816998595847,3.2766,0.7905,13.3763,16652000,73500,352500,0,1500,0
activity,0,16.6698,16.6683,1.8186,13070,311,816998762509,2.0001,0.9926,14.6548,16663500,69400,300300,0,1100,0
activity,0,16.6647,16.6618,1.9067,35742,310,816998929192,2.0829,1.1154,14.5652,16644200,76400,1812600,0,1600,0
activity,0,16.6661,16.6648,2.1217,13070,311,816999095810,1.8273,0.6260,14.8248,16653800,82100,330300,0,1300,0
activity,0,16.6686,16.6782,1.8401,13070,311,816999262458,1.6791,1.0235,14.9846,16658700,71000,328900,0,1500,0
activity,0,16.6670,16.6580,2.1463,13070,311,816999429240,2.7960,1.1177,13.8483,16652700,70500,295900,0,1300,0
activity,0,16.6658,16.6659,1.8278,13070,310,816999595820,1.8205,0.9955,14.8333,16652100,73900,322400,0,1500,0
activity,0,16.6686,16.6711,1.8565,35742,309,816999762479,1.8158,0.6406,14.8430,16658700,72200,1662100,0,1200,0
activity,0,16.6664,16.6656,2.3931,13070,311,816999929190,1.7410,1.0275,14.9116,16650500,72900,366800,0,1600,0
activity,0,16.6679,16.6648,1.8422,13070,311,817000095846,1.7989,0.9475,14.8533,16656300,73600,365200,0,1600,0
activity,0,16.6647,16.6727,2.0982,13070,311,817000262494,2.5257,1.1587,14.1331,16646600,80000,348800,0,1400,0
activity,0,16.6681,16.6634,1.8749,13070,310,817000429221,1.8023,0.7600,14.8483,16653800,70600,704700,0,1200,0
activity,0,16.6661,16.6708,1.8381,35742,311,817000595855,2.0173,0.7561,14.6391,16651800,69500,1577300,0,1200,0
activity,0,16.6665,16.6641,1.8442,13070,309,817000762563,1.9869,0.9541,14.6597,16655500,71000,289800,0,1300,0
activity,0,16.6694,16.6646,1.8104,13070,311,817000929204,2.3901,0.9242,14.2639,16662100,68000,391300,0,1700,0
activity,4,16.6658,16.6639,2.1361,30566,311,817001095850,2.8236,0.7063,13.8283,16648700,1245300,1208600,0,2200,0
activity,0,16.6659,16.6661,1.8739,13116,316,817001262489,1.9903,0.9880,14.6653,16650000,73200,319000,0,1400,0
activity,0,16.6661,16.6767,2.1391,35788,315,817001429150,1.9936,1.0911,14.6684,16655400,68400,1265800,0,1300,0
activity,0,16.6699,16.6626,2.1258,13116,316,817001595917,3.7499,0.7016,12.8989,16660400,67500,362800,0,1300,0
activity,0,16.6653,16.6621,1.9436,13116,315,817001762543,2.1470,1.3524,14.5032,16649200,70100,380200,0,1200,0
activity,0,16.6679,16.6661,2.1279,13116,315,817001929164,2.6338,0.7338,14.0217,16659200,65700,297300,0,1200,0
activity,0,16.6666,16.6736,1.8381,13116,315,817002095825,1.9349,1.0846,14.7257,16652500,73000,565200,0,1400,0
activity,0,16.6675,16.6614,1.7951,35788,316,817002262561,2.0223,0.6458,14.6270,16657400,72100,1288800,0,1300,0
activity,0,16.6667,16.6712,2.1443,13116,316,817002429175,1.6421,0.9216,15.0171,16650600,71500,303600,0,1300,0
activity,0,16.7368,16.6656,1.8575,13116,316,817002595887,2.1530,1.3613,14.4996,16724100,69900,308800,0,1800,0
activity,0,16.6682,16.6717,2.1309,13116,316,817002762543,2.4475,0.6635,14.2101,16655300,76000,475700,789700,1500,0
activity,0,16.6653,16.6638,1.8565,13116,312,817002929260,1.7744,1.1626,14.8763,16650500,74200,449000,0,1300,0
activity,0,16.6656,16.7373,1.9456,35788,316,817003095898,2.0353,0.9505,14.6889,16650300,69900,1527500,0,1300,0
activity,0,16.6682,16.6685,1.8053,13116,316,817003263271,2.3169,1.7114,14.3388,16660000,66600,296200,0,1200,0
activity,0,16.6658,16.6648,1.8422,13116,316,817003429956,2.1155,0.8633,14.5352,16650000,68000,385300,0,1200,0
activity,0,16.6669,16.6611,2.3777,13116,316,817003596604,2.6432,0.8502,14.0072,16655400,66500,340300,0,1200,0
activity,0,16.8061,16.6729,1.8954,13116,315,817003763215,1.9803,0.8207,14.6797,16802800,69500,285600,0,1300,0
activity,0,16.6680,16.6611,1.8452,35788,315,817003929944,2.0500,0.6580,14.6002,16649700,78500,1613500,0,1400,0
activity,0,16.6813,16.6666,2.1432,13116,316,817004096555,1.7461,0.7601,14.9094,16657100,78200,410000,0,2100,0
activity,0,16.6659,16.8176,2.8099,13116,316,817004263221,1.8752,1.9354,14.9278,16646100,113400,326500,0,1700,0
activity,0,16.6642,16.6666,2.2364,13116,314,817004431397,3.4519,0.9588,13.1981,16644300,72000,298800,0,1300,0
activity,4,16.6665,16.6832,1.7930,28550,316,817004598063,2.3394,0.7687,14.3179,16654500,116700,1194400,0,1600,0
activity,0,16.7097,16.6623,3.1222,35758,321,817004764895,2.5417,0.7208,14.1045,16694100,65100,1780000,0,1400,0
activity,0,16.7124,16.6579,2.1340,13086,321,817004931518,1.9647,1.1063,14.6797,16710200,65700,444200,0,1500,0
activity,0,16.6621,16.6670,3.0075,13086,320,817005098097,2.3243,1.0898,14.3302,16636500,125000,495200,0,1400,0
activity,0,16.8072,16.7087,2.0726,13086,319,817005264767,2.7559,0.9220,13.9383,16804400,78000,385500,0,1600,0
activity,0,16.6529,16.7275,1.8575,13086,320,817005431854,2.3137,1.3626,14.3969,16616000,82600,344100,0,1500,0
activity,0,16.6683,16.6573,2.9983,35758,320,817005599129,2.7780,0.8784,13.8588,16651800,82800,1656700,0,1300,0
activity,0,16.6663,16.8240,2.1688,13086,320,817005765702,2.2551,0.7590,14.5496,16651700,73100,375800,0,1500,0
activity,0,16.6691,16.6341,2.8037,13086,320,817005933942,2.2497,1.0756,14.3664,16652900,73800,384500,0,1600,0
activity,0,16.6654,16.6668,2.1576,13086,321,817006100283,2.6399,1.1676,14.0120,16647700,72100,402900,0,1300,0
activity,0,16.6667,16.6677,1.7981,13086,321,817006266951,1.9592,0.9686,14.6926,16650200,76900,377300,0,1500,0
activity,0,16.6635,16.6682,3.0413,35758,317,817006433628,2.1990,1.3109,14.4541,16645000,76400,1737800,0,1500,0
activity,0,16.6679,16.6663,1.8852,13086,321,817006600310,1.8669,1.2222,14.7811,16655100,72400,371400,0,1400,0
activity,0,16.6688,16.6656,2.8498,13086,321,817006766973,2.2605,1.0027,14.3898,16656900,64700,315000,0,1100,0
activity,0,16.6681,16.6590,2.1965,13086,321,817006933629,2.7112,0.8006,13.9339,16698500,71800,294900,0,1400,0
activity,0,16.6661,16.6671,1.9159,13086,321,817007100219,1.7138,0.6419,14.9415,16604100,74100,311700,0,1600,0
activity,0,16.6651,16.6732,1.8934,35758,321,817007266890,1.6837,0.6983,14.9734,16648900,70400,2067400,0,1400,0
activity,0,16.6668,16.7147,2.1514,13086,321,817007433622,1.9933,0.8596,14.7055,16653400,71000,299800,0,1200,0
activity,0,16.6664,16.6197,1.8012,13086,321,817007600769,2.0111,0.9699,14.5932,16652000,70200,427600,0,1300,0
activity,0,16.6666,16.6622,2.1268,13086,321,817007766966,2.9256,0.8554,13.7234,16651100,72900,385000,0,1300,0
activity,0,16.6675,16.6680,1.8586,13086,321,817007933588,1.8051,0.8290,14.8484,16657200,68300,292500,0,1300,0
activity,4,16.6675,16.6644,1.9128,59974,317,817008100268,1.8059,0.7655,14.8461,16656300,2750400,2770100,0,1600,0
activity,0,16.6669,16.6654,2.1084,13788,323,817008266912,1.9502,0.7753,14.7009,16651200,69900,304000,0,1800,0
activity,0,16.6645,16.6699,2.1453,13788,323,817008433566,1.6566,1.3459,15.0007,16647600,70500,308000,0,1600,0
activity,0,16.6672,16.6691,2.1688,13788,322,817008600265,5.9867,0.6516,10.6698,16654500,66900,291200,0,1100,0
activity,0,16.6678,16.6661,1.8586,13788,323,817008766956,2.0433,0.6829,14.6080,16658600,60400,435100,0,1200,0
activity,0,16.6702,16.6599,1.8862,36460,323,817008933617,1.8472,0.6341,14.8005,16663700,76400,1517300,0,1400,0
activity,0,16.6653,16.6653,2.1238,13788,323,817009100216,1.5956,0.6693,15.0589,16646300,74700,312800,0,1400,0
activity,0,16.6637,16.6705,1.8575,13788,323,817009266869,1.7561,1.1777,14.9025,16646100,66300,470100,0,1100,0
activity,0,16.6697,16.6773,2.2385,13788,321,817009433574,2.7540,0.7049,13.9098,16663400,62000,282600,0,1300,0
activity,0,16.6651,16.6615,1.8913,13788,323,817009600347,2.0937,0.7144,14.5527,16647500,71300,409400,0,1400,0
activity,0,16.6676,16.6570,1.9067,36460,323,817009766962,1.9858,0.6399,14.6605,16656400,61500,1919500,0,1200,0
activity,0,16.8039,16.6759,1.7971,13788,323,817009933532,1.7391,1.1192,14.9244,16805700,64300,331100,0,1300,0
activity,0,16.6557,16.6599,1.8463,13788,323,817010100291,1.9019,0.8996,14.7456,16625200,87300,416500,0,1600,0
activity,0,16.6672,16.6702,2.1187,13788,323,817010266890,3.0016,1.1790,13.6549,16656300,67900,287400,0,1200,0
activity,0,16.6674,16.8233,1.8217,13788,320,817010433592,1.9113,0.8419,14.8947,16647900,74400,420600,0,1600,0
activity,0,16.6674,16.6408,1.8504,36460,323,817010601825,2.2292,0.7343,14.3960,16653000,78500,1751600,0,1800,0
