phase,previous_operation,frame_ms,cpu_ms,gpu_ms,gc_alloc_bytes,draw_calls,timing_timestamp,timing_main_ms,timing_render_ms,timing_present_wait_ms,loop_ns,scripts_ns,gui_ns,gc_ns,present_ns,render_wait_ns
walking,0,16.6684,16.7561,1.4940,10310,98,814566855004,2.4218,1.2867,14.3152,16650200,97300,731500,0,1800,0
walking,0,16.6646,16.6656,1.5544,10310,99,814567022565,2.2622,0.6641,14.3864,16644500,103500,268500,0,1800,0
walking,0,16.6675,16.6687,2.2518,10310,98,814567189221,1.9583,1.1049,14.6934,16648300,91200,255900,0,1800,0
walking,0,16.6677,16.6706,2.0593,16702,99,814567355908,2.2828,0.6277,14.3677,16652100,95100,662200,0,1500,0
walking,0,16.6656,16.6625,1.8627,10310,99,814567522614,2.0758,0.5671,14.5687,16649700,91300,247700,0,1900,0
walking,0,16.6701,16.6650,1.9313,10310,99,814567689239,1.7590,0.7228,14.8893,16656100,93700,461800,0,1800,0
walking,0,16.6647,16.6680,1.5555,10310,93,814567855889,2.1733,0.6008,14.4790,16641000,109900,322700,0,1900,0
walking,0,16.6801,16.6661,1.8975,10310,93,814568022569,1.7650,0.9522,14.8848,16686400,96900,253500,0,1900,0
walking,0,16.6635,16.6759,1.5913,16702,93,814568189230,2.1889,0.7376,14.4674,16608800,106100,651600,0,2400,0
walking,0,16.6573,16.6598,2.1770,10310,93,814568355989,1.9906,0.6160,14.6506,16615400,113300,278600,0,1600,0
walking,0,16.6703,16.7235,2.1115,10310,93,814568522587,2.0578,1.1361,14.6289,16661700,109400,284000,0,2400,0
walking,0,16.6630,16.6422,1.4787,10310,93,814568689822,2.4585,0.5663,14.1505,16632600,91400,246300,0,1400,0
walking,0,16.6705,16.6333,2.0951,10310,93,814568856244,1.9873,1.0606,14.6283,16653100,118600,264400,0,1900,0
walking,0,16.6655,16.6839,1.4438,16702,93,814569022577,2.4077,0.6908,14.2542,16646500,152500,669300,0,2100,0
walking,0,16.6670,16.6532,1.5882,10310,90,814569189416,1.8568,0.6904,14.7761,16643900,152200,266600,0,2000,0
walking,0,16.6682,16.6730,2.0838,10310,91,814569355948,2.0507,0.8259,14.6027,16649900,107700,426900,0,1600,0
walking,0,16.6650,16.6655,1.5063,10310,91,814569522678,2.5735,0.8755,14.0731,16643300,100200,266700,0,2000,0
walking,0,16.6687,16.6640,2.2856,10310,91,814569689333,2.2306,0.9414,14.4133,16655600,96500,374800,0,1700,0
walking,0,16.6657,16.6709,1.5862,16702,91,814569855973,2.1924,0.6058,14.4577,16641300,119000,660900,0,1700,0
walking,0,16.6678,16.6597,1.8790,10310,91,814570022682,1.8777,0.7746,14.7659,16644200,106900,250900,0,2100,0
walking,0,16.6692,16.6762,2.1033,20666,91,814570189279,2.1169,1.4029,14.5390,16654700,109300,284500,0,2100,0
walking,0,16.6641,16.6636,1.4971,10310,291,814570356041,1.9873,0.5878,14.6541,16639400,104200,287900,0,1900,0
walking,0,16.6793,16.6643,1.5974,10310,288,814570522677,1.8152,4.0145,14.8290,16679000,97000,268500,0,1800,0
walking,0,16.6585,16.6742,1.8616,16702,291,814570689320,2.7404,3.0788,13.9144,16615900,123300,599500,0,1700,0
walking,0,16.6653,16.6579,2.0521,10310,291,814570856062,2.3140,0.7470,14.3258,16638300,113600,271800,0,1800,0
walking,0,16.6717,16.7074,2.3982,10310,288,814571022641,2.0312,1.0733,14.6482,16661200,93300,332600,0,1800,0
walking,0,16.6634,16.6385,1.5688,10310,285,814571189715,2.3976,0.8024,14.2186,16627100,113900,359200,0,2000,0
walking,0,16.6660,16.6577,2.1371,10310,288,814571356100,2.2330,1.1768,14.4056,16645300,96000,335300,0,2300,0
walking,0,16.6651,16.6860,2.1740,16702,287,814571522677,1.9931,1.3241,14.6684,16644600,126700,754600,0,2000,0
walking,0,16.6665,16.6525,1.8975,10310,287,814571689537,2.2992,0.6703,14.3281,16650100,86500,297700,0,1700,0
walking,0,16.6686,16.6626,2.1545,10310,287,814571856062,1.8995,1.5211,14.7461,16655700,89500,256400,0,1700,0
walking,0,16.6656,16.6622,1.5677,10310,287,814572022688,2.2296,1.0649,14.4152,16643700,98800,302000,0,1300,0
walking,0,16.6704,16.6663,2.3286,10310,287,814572189310,1.7521,0.7324,14.8981,16660300,86300,240400,0,1500,0
walking,0,16.6663,16.6736,1.5739,16702,287,814572355973,1.8580,1.0364,14.7980,16643700,112800,903400,0,1700,0
walking,0,16.6647,16.6606,1.9200,10310,287,814572522709,1.7283,0.6002,14.9155,16642700,115500,382600,0,1700,0
walking,0,16.6670,16.6802,2.1473,10310,287,814572689315,1.7206,0.9790,14.9400,16648600,91600,293900,0,1700,0
walking,0,16.6659,16.6634,1.5596,20666,287,814572856117,2.5243,1.2014,14.1196,16651800,92500,255400,0,1500,0
walking,0,16.6694,16.6610,1.5401,10310,577,814573022751,2.1066,1.0834,14.5362,16652700,101500,276400,0,1700,0
walking,0,16.6681,16.6655,1.8463,16702,583,814573189361,1.7516,8.0305,14.8972,16648400,105400,594800,0,1500,0
walking,0,16.6642,16.6695,2.2149,10310,582,814573356016,2.3495,8.7951,14.3026,16641700,97300,287300,0,2000,0
walking,0,16.6723,16.6715,1.7889,10310,583,814573522711,2.3584,1.2476,14.2945,16659100,86100,340100,0,1600,0
walking,0,16.6658,16.6671,2.1361,10310,582,814573689426,2.8308,1.1702,13.8179,16640700,111900,315200,0,1700,0
walking,0,16.9003,16.6600,1.8637,10310,580,814573856097,2.8518,1.2607,13.7900,16878100,109900,584000,0,3700,0
walking,0,16.6688,16.6836,2.1340,16702,583,814574022697,3.0770,1.1234,13.5823,16652500,95100,651800,0,2000,0
walking,0,16.6648,16.6619,1.8524,10310,585,814574189533,2.9011,1.7986,13.7397,16640900,96000,280800,0,1800,0
walking,0,16.6682,16.8971,1.8616,10310,585,814574356152,3.5362,1.7495,13.3422,16650900,88000,245300,0,1500,0
walking,0,16.6669,16.6700,2.1934,10310,582,814574525123,2.7952,1.0844,13.8575,16647700,91400,330600,0,1500,0
walking,0,16.6702,16.6589,2.2620,10310,584,814574691823,2.6629,0.8999,13.9781,16658500,87700,465500,0,1700,0
walking,0,16.6650,16.6678,1.8555,47987,585,814574858412,2.7017,0.9622,13.9494,16643000,109100,4200900,0,1600,0
walking,0,16.6678,16.6663,1.9149,10310,584,814575025090,2.6777,1.0143,13.9702,16645000,112000,385200,0,1600,0
walking,0,16.6672,16.6800,2.2436,10310,578,814575191753,2.9517,1.6912,13.7071,16650300,100000,538300,0,1900,0
walking,0,16.6642,16.6627,2.1678,10310,583,814575358553,4.9812,1.2301,11.6620,16638600,91600,318500,0,1600,0
walking,0,16.6674,16.6654,1.9354,10310,585,814575525180,2.9882,1.2475,13.6571,16652800,81400,276500,0,1700,0
walking,0,16.6672,16.6709,1.9415,16702,583,814575691834,3.2135,1.5381,13.4370,16648400,86100,511700,0,1600,0
walking,0,16.6672,16.6534,2.2180,10310,578,814575858543,2.1998,1.3931,14.4389,16655400,80700,270700,0,1800,0
walking,0,16.6703,16.6709,1.8801,10310,572,814576025077,1.9677,1.3692,14.6851,16648200,107300,365200,0,2100,0
walking,0,16.6638,16.6656,2.2600,10310,573,814576191786,2.2980,1.3584,14.3505,16636600,98900,365900,0,1500,0
walking,0,16.6676,16.6755,2.3276,10310,566,814576358442,2.0350,1.0642,14.6205,16660500,89900,255100,0,1800,0
walking,0,16.6685,16.6707,1.9907,16702,569,814576525197,2.4495,1.2732,14.1988,16642400,91900,519800,0,1800,0
walking,0,16.6666,16.6562,1.9804,10310,567,814576691904,2.4931,1.4628,14.1436,16641800,93600,308700,0,1900,0
walking,0,16.6674,16.6803,1.9814,10310,557,814576858466,2.1975,1.2224,14.4632,16650100,92200,269600,0,1800,0
walking,0,16.6661,16.6609,2.3163,10310,567,814577025269,2.5194,1.1023,14.1231,16645600,97700,611400,0,1900,0
walking,0,16.6654,16.6619,2.4177,10310,567,814577191878,2.7224,1.0979,13.9196,16581100,97900,355700,0,1500,0
walking,0,16.6674,16.6701,1.8964,16702,567,814577358497,2.7111,1.0743,13.9391,16651800,83600,571800,0,1400,0
walking,0,16.6678,16.7288,1.9896,10310,567,814577525198,3.1062,1.0989,13.5396,16652900,83800,274300,0,1700,0
walking,0,16.6658,16.5977,1.9773,10310,565,814577692486,2.6879,1.5034,13.8934,16649900,90300,312100,0,1800,0
walking,0,16.6673,16.6684,1.9036,10310,561,814577858463,2.0307,1.3871,14.6212,16651300,92700,244800,0,1700,0
walking,0,16.6678,16.6685,2.3112,10310,560,814578025147,1.9056,1.5102,14.7475,16649500,93500,241300,0,1800,0
walking,0,16.6791,16.6668,2.1668,16702,556,814578191832,2.5242,1.2906,14.1258,16662200,87400,514200,0,1600,0
walking,0,16.6589,16.6675,2.2200,10310,549,814578358500,2.1173,1.3780,14.5342,16639600,84300,250700,0,1500,0
walking,0,16.6697,16.6686,1.9046,10310,546,814578525175,1.9290,1.1830,14.7207,16645500,105100,299000,0,1800,0
walking,0,16.6629,16.6846,2.1760,10310,544,814578691861,2.2665,0.9989,14.3960,16633100,102400,390100,0,2500,0
walking,0,16.6682,16.6616,1.9241,10310,544,814578858707,2.1106,1.6024,14.5292,16644700,114500,344000,0,1800,0
walking,0,16.6665,16.6741,1.9261,16702,544,814579025323,2.6015,1.3941,14.0441,16647000,115100,920500,0,2500,0
walking,0,16.6662,16.6578,1.8924,10310,544,814579192064,2.7063,1.1937,13.9270,16641800,105200,327800,0,2000,0
walking,0,16.6668,16.6641,1.9159,10310,543,814579358642,3.1854,1.2913,13.4594,16648300,102600,317100,0,1800,0
walking,0,16.6679,16.6679,2.5569,10310,538,814579525283,3.1431,1.1271,13.5041,16712400,105200,517100,0,1900,0
walking,0,16.6709,16.6645,1.9610,10310,543,814579691962,2.9552,1.2316,13.6870,16591400,166900,704600,0,3000,0
walking,0,16.6672,16.6672,1.9773,16702,541,814579858607,3.2548,1.4810,13.3937,16642300,120400,960300,0,2700,0
walking,0,16.6614,16.7321,1.9466,10310,536,814580025279,3.3504,1.9298,13.3623,16630600,193100,512400,0,3700,0
walking,0,16.7270,16.6168,2.5989,10310,534,814580192600,4.4532,2.4083,12.1384,16715300,101400,562100,0,1700,0
walking,0,17.0714,16.6664,2.2518,10310,535,814580358768,3.1342,2.1911,13.5083,17040600,177400,325400,0,2200,0
walking,0,16.6674,16.6496,1.8872,10310,534,814580525432,3.2003,2.2876,13.4304,16649000,116600,653200,0,1900,0
walking,0,16.6669,16.7400,3.9332,16702,535,814580691928,3.2924,1.3245,13.4231,16642300,115700,864200,0,1700,0
walking,0,16.6714,17.0624,3.0085,10310,535,814580859328,2.8321,1.2243,14.2087,16654800,101400,459700,0,2300,0
walking,0,16.6635,16.6707,2.7505,10310,535,814581029952,3.1965,2.2449,13.4527,16632200,155300,503700,0,2200,0
walking,0,16.6656,16.6631,2.2180,10310,535,814581196659,2.8922,2.1578,13.7502,16641400,117100,360800,0,2300,0
walking,0,16.6707,16.6793,1.9476,10310,534,814581363290,3.2067,1.9519,13.4484,16654700,108300,607800,0,2100,0
walking,0,16.6644,16.6576,2.3460,16702,534,814581530083,2.9623,1.8949,13.6701,16639800,113100,739400,0,2200,0
walking,0,16.6688,16.6629,1.9835,10310,503,814581696659,2.9516,2.0596,13.6899,16647200,103200,348100,0,1700,0
walking,0,16.6670,16.6760,1.8852,10310,503,814581863288,3.8093,1.4622,12.8457,16648400,110100,509200,0,2000,0
walking,0,16.6653,16.6625,2.2385,10310,503,814582030048,3.1272,1.4050,13.5128,16639800,113900,329800,0,2300,0
walking,0,16.6656,16.6676,2.0500,10310,503,814582196673,2.4858,1.9897,14.1616,16643000,179300,500200,0,2100,0
walking,0,16.6686,16.6689,2.7320,16702,502,814582363349,3.0089,1.2144,13.6397,16647600,109900,815800,0,2900,0
walking,0,16.6727,16.6620,7.0267,10310,503,814582530038,2.8156,1.8937,13.8243,16653400,134400,579500,0,3000,0
walking,0,16.6601,16.6674,2.6266,10310,503,814582696658,3.3789,1.7638,13.2641,16635000,118800,2258200,1572700,2100,0
walking,0,16.6977,16.6676,3.2430,10310,501,814582863332,3.3876,1.9861,13.2601,16679800,111100,299400,0,1800,0
walking,0,16.6634,16.6756,3.0085,10310,503,814583030008,3.8246,2.1898,12.8291,16626500,154500,341800,0,2200,0
walking,0,16.6661,16.6550,2.8805,16702,503,814583196764,4.7303,1.5009,11.9051,16645500,104500,710100,0,1600,0
walking,0,16.6690,16.7071,3.0065,10310,502,814583363314,2.7752,1.8003,13.9049,16656600,113600,403800,0,1900,0
walking,0,16.6670,16.6511,3.0423,10310,502,814583530385,4.7814,1.2242,11.8454,16639300,103600,558000,0,2000,0
walking,0,16.6693,16.6663,2.9624,10310,496,814583696896,3.0071,1.8083,13.6386,16650900,139100,310600,0,3000,0
walking,0,16.6637,16.6781,3.0720,10310,498,814583863559,2.5500,1.4228,14.1068,16633600,158000,777300,0,2900,0
walking,0,16.6701,16.6603,2.6849,16702,497,814584030340,3.1377,1.0678,13.5017,16650200,113900,872400,0,1900,0
walking,0,16.6648,16.6758,3.1386,10234,495,814584196943,3.1204,1.5153,13.5309,16643300,92900,554700,0,1800,0
walking,0,16.6817,16.6589,2.7136,10234,495,814584363701,4.0166,1.3672,12.6171,16663600,94000,531400,0,2000,0
walking,0,16.6552,16.6695,3.0054,10234,497,814584530290,3.2823,1.8064,13.3680,16625900,97600,420600,0,2400,0
walking,0,16.6657,16.6639,2.3368,10234,499,814584696985,3.5636,2.0006,13.0800,16632300,135500,378800,0,3000,0
walking,0,16.6676,16.6902,2.3450,16626,491,814584863624,4.1018,1.8845,12.5620,16647100,95100,937300,0,2400,0
walking,0,16.6659,16.6530,1.9436,10234,491,814585030526,3.4079,1.8376,13.2183,16643400,104200,571100,0,2400,0
walking,0,16.6656,16.6593,1.8964,10234,490,814585197056,3.4466,2.5221,13.1858,16646000,94600,574800,0,2300,0
walking,0,16.6650,16.6697,3.5635,10234,489,814585363649,3.2330,1.5276,13.4143,16644800,88600,445900,0,1700,0
walking,0,16.6698,16.6628,4.9531,10234,490,814585530346,3.2585,1.5616,13.3850,16651100,93100,459500,0,1900,0
walking,0,16.6658,16.6657,1.9579,16626,490,814585696974,3.5896,1.2760,13.0567,16643600,99300,863500,0,1900,0
walking,0,16.6673,16.6640,2.1780,10234,489,814585863631,3.1021,1.1167,13.5428,16647200,90800,483600,0,2000,0
walking,0,16.6670,16.6718,1.8729,10234,480,814586030271,3.0738,2.1865,13.5774,16648600,89800,400500,0,2400,0
walking,0,16.6682,16.6639,2.2712,10234,473,814586196989,3.6066,1.5729,13.0373,16653200,88700,711700,0,1600,0
walking,0,16.6640,16.6658,1.8708,10234,471,814586363628,3.6785,1.8297,12.9690,16639900,88200,299800,0,2000,0
walking,0,16.6684,16.6670,2.6296,16626,473,814586530286,2.8198,1.2650,13.8290,16699600,90600,778100,0,1800,0
walking,0,16.6702,16.6741,2.1484,10234,473,814586696956,3.2455,1.0671,13.4079,16602600,88300,364600,0,2000,0
walking,0,16.6634,16.6599,1.8893,10234,473,814586863697,2.8396,1.9534,13.8004,16533200,93500,424000,0,2100,0
walking,0,16.6674,16.7190,1.8657,10234,348,814587030296,3.5326,1.6795,13.1673,16645100,93300,834300,0,1700,0
walking,0,16.6676,16.7311,2.6317,10234,341,814587197486,3.3172,1.2251,13.2858,16649600,92200,723600,0,2100,0
walking,0,16.6651,16.5557,2.0695,16626,343,814587364797,3.0880,1.3000,13.4453,16644300,96100,683300,0,1900,0
walking,0,16.6682,16.6633,2.5856,10234,339,814587530354,3.0741,1.3205,13.5712,16651900,96100,776300,0,3100,0
walking,0,16.6701,16.6682,2.0879,10234,335,814587696987,3.4729,2.2552,13.1769,16651800,92700,354400,0,1700,0
walking,0,16.6646,16.6622,2.4607,20074,335,814587863669,2.9931,1.2821,13.6513,16645100,90200,546100,0,1800,0
walking,0,16.6671,16.6700,2.1228,10234,309,814588030291,3.4205,1.2106,13.2316,16647400,92400,298900,0,2100,0
walking,0,16.6756,16.6706,2.3613,16626,307,814588196991,2.6775,1.2257,13.9744,16666500,94500,641400,0,3000,0
walking,0,16.6573,16.6642,2.3777,10234,303,814588363697,3.6206,0.9571,13.0247,16629000,91000,316300,0,1600,0
walking,0,16.6679,16.6671,1.9722,10234,310,814588530339,2.5668,1.5606,14.0807,16650200,87400,299000,0,1600,0
walking,0,16.6663,16.6854,2.3460,10234,308,814588697010,3.0240,1.1566,13.6427,16648400,94900,277400,0,2300,0
walking,0,16.6673,16.6461,2.1637,10234,302,814588863864,2.7297,1.0302,13.8994,16649800,90500,351200,0,1500,0
walking,0,16.6694,16.6690,2.0429,16626,307,814589030325,2.9734,0.9435,13.6769,16652200,92200,893400,0,1800,0
walking,0,16.6649,16.6655,2.1166,10234,307,814589197015,2.8689,1.6220,13.7796,16643100,92600,290500,0,2000,0
activity,3,16.6680,16.6682,2.1791,20974,307,814589363670,2.7279,1.4733,13.9221,16653400,271000,303100,0,2000,0
activity,0,16.6677,16.6705,2.5037,10298,301,814589530352,3.0941,1.1145,13.5583,16649400,86200,739300,0,2100,0
activity,0,16.6682,16.6620,1.7572,10274,301,814589697057,2.7101,1.7455,13.9332,16651400,87700,540100,0,3500,0
activity,0,16.6641,16.6710,2.0009,16666,300,814589863677,3.1310,1.1024,13.5225,16640500,88500,951600,0,2000,0
activity,0,16.6684,16.6678,1.7725,10274,301,814590030387,2.9760,1.1083,13.6735,16647900,95400,358700,0,2100,0
activity,0,16.6761,16.6721,2.4279,10274,301,814590197065,3.1416,1.7759,13.5100,16661400,85500,317400,0,2000,0
activity,0,16.6654,16.6591,1.7644,10274,301,814590363786,2.7662,1.4760,13.8745,16609800,94700,413000,0,2200,0
activity,0,16.7887,16.6669,1.7879,10274,301,814590530377,2.3749,1.3673,14.2732,16770200,88600,346500,0,1800,0
activity,0,16.6674,16.7102,1.7756,16666,301,814590697046,2.7255,0.9178,13.9360,16647500,83800,743100,0,1600,0
activity,0,16.6665,16.6331,2.4146,10274,301,814590864148,2.7442,1.3097,13.8660,16647600,82200,288300,0,1800,0
activity,0,16.6675,16.7886,1.7367,10274,301,814591030479,2.1631,1.7856,14.6074,16652400,139400,375200,0,2300,0
activity,0,16.6685,16.6669,1.7469,10274,301,814591198365,2.3418,0.7599,14.3061,16647800,87100,725500,0,1600,0
activity,0,16.6670,16.6649,1.8063,10274,300,814591365034,2.2368,1.5579,14.4111,16647600,94500,675800,0,3200,0
activity,0,16.6653,16.6723,1.7674,16666,301,814591531683,2.9553,1.0304,13.6973,16647200,84600,639800,0,1900,0
activity,0,16.6678,16.6670,2.0705,10274,299,814591698406,2.7327,1.2938,13.9153,16647500,84900,320600,0,1600,0
activity,0,16.6671,16.6664,1.7777,10274,300,814591865076,3.1800,1.0305,13.4678,16648200,80800,296300,0,2000,0
activity,0,16.6669,16.6657,1.8115,10274,301,814592031740,2.4397,1.0003,14.2078,16649700,84800,273700,0,2000,0
activity,0,16.6675,16.6648,1.8094,10274,300,814592198397,2.4486,0.9077,14.1990,16648800,87200,384800,0,2000,0
activity,0,16.6677,16.6671,1.8145,16666,301,814592365045,2.4906,0.9101,14.1577,16628000,119300,805300,0,2500,0
activity,0,16.6658,16.6686,2.0337,10274,301,814592531716,2.2171,0.9004,14.4327,16644100,92100,486900,0,1600,0
activity,0,16.6688,16.6689,1.8422,10274,301,814592698402,2.5473,1.6590,14.1018,16651100,85900,396400,0,1900,0
activity,0,16.6665,16.6676,1.7316,10274,300,814592865091,2.9628,1.4302,13.6651,16644900,119300,346200,0,3000,0
activity,0,16.6719,16.6646,1.8360,10274,301,814593031767,2.3725,1.0950,14.2718,16655900,122300,388600,0,2400,0
activity,0,16.9591,16.6699,1.7500,16666,300,814593198413,2.3525,0.9789,14.2988,16929700,85100,1262000,0,2000,0
activity,0,16.6692,16.6654,2.0572,10274,300,814593365112,2.8527,1.4920,13.7924,16650100,86300,315500,0,2000,0
activity,0,16.6657,16.6792,1.7449,10274,301,814593531766,2.2109,1.2903,14.4452,16645700,89300,316800,0,2200,0
activity,0,16.6659,16.9526,2.0572,10274,301,814593698558,3.6914,1.1584,13.2384,16648500,82800,340100,0,1800,0
activity,0,16.6696,16.6700,1.8524,10274,301,814593868084,2.2919,1.0648,14.3582,16652700,87600,346100,0,1600,0
activity,0,16.6673,16.6637,1.7060,16666,301,814594034784,2.5354,1.3414,14.1104,16642300,88200,700300,0,2100,0
activity,0,16.6651,16.6668,2.0736,10274,301,814594201421,2.1274,1.1447,14.5212,16646500,100000,284500,0,1600,0
activity,0,16.6668,16.6722,1.7869,10274,301,814594368089,2.2314,1.4696,14.4216,16647900,86400,314000,0,2400,0
activity,0,16.8085,16.6646,2.1555,10274,301,814594534811,2.5393,0.9768,14.1031,16797600,92000,302100,0,2000,0
activity,0,16.6555,16.6648,1.8053,10274,300,814594701457,2.3558,1.4104,14.2909,16629600,85500,306500,0,2100,0
activity,0,16.6681,16.6659,1.7132,16666,300,814594868105,2.5467,1.1489,14.1014,16649200,86700,1092700,0,2100,0
activity,0,16.6686,16.8164,2.0910,10274,301,814595034764,2.1151,1.2303,14.6826,16649800,90200,289700,0,2100,0
activity,0,16.6674,16.6489,1.7172,10274,301,814595202928,2.1662,1.9637,14.4635,16605900,91800,313600,0,1900,0
activity,0,16.6767,16.6689,2.1012,10274,297,814595369417,3.1271,0.8449,13.5223,16659800,92300,534600,0,1700,0
activity,0,16.6560,16.6690,1.8104,10274,301,814595536106,2.0746,0.9569,14.5754,16619000,90000,458400,0,2000,0
activity,0,16.6672,16.6678,2.1279,16666,301,814595702796,2.3564,1.3660,14.2496,16644300,88800,773900,0,2000,0
activity,0,16.6668,16.6796,1.7828,10274,299,814595869474,3.2472,1.5155,13.4129,16648100,85400,300800,0,1700,0
activity,0,16.6667,16.6530,1.8094,10274,301,814596036270,2.5472,1.3878,14.0716,16647800,100400,481500,0,1800,0
activity,0,16.6682,16.6648,1.7541,10274,301,814596202800,2.6573,0.8755,13.9872,16650300,89500,376100,0,1900,0
activity,0,16.6660,16.6668,1.7900,10274,301,814596369448,2.0913,1.5219,14.5570,16645100,82000,377700,0,2300,0
activity,0,16.6682,16.6664,1.7418,16666,299,814596536116,2.8460,1.1070,13.8020,16649600,82700,851400,0,1700,0
activity,0,16.6655,16.6695,1.7183,10274,300,814596702780,2.7014,0.9832,13.9490,16657400,80300,454800,0,1700,0
activity,0,16.6849,16.6654,1.7060,10274,299,814596869475,2.5831,1.1141,14.0623,16655200,84800,317000,0,1700,0
activity,0,16.6658,16.6678,2.0419,10274,301,814597036129,2.9474,1.1101,13.7024,16644900,89700,275000,0,2300,0
activity,0,16.7843,16.6759,1.7224,10274,301,814597202807,2.6471,0.9520,14.0106,16760400,84200,429800,0,1700,0
activity,0,16.6760,16.6755,1.7500,16666,300,814597369566,2.5730,1.1658,14.0824,16669500,82600,1283200,0,1800,0
activity,0,16.6578,16.6642,1.6876,10274,301,814597536321,1.9174,0.9277,14.7276,16618600,79700,332400,0,1500,0
activity,0,16.6664,16.7855,1.7449,10274,301,814597702963,2.1963,1.0179,14.5641,16646300,85300,371100,0,1900,0
activity,0,16.6668,16.6954,2.0439,10274,301,814597870818,2.9565,1.3801,13.7135,16648000,81100,342200,0,1900,0
activity,0,16.6676,16.6381,1.7367,10274,300,814598037772,2.0084,1.3918,14.6103,16649800,84600,266200,0,1800,0
activity,0,16.6663,16.6663,1.7244,16666,301,814598204153,2.1388,1.4316,14.5077,16647100,85300,726800,0,2000,0
activity,0,16.6675,16.6660,2.0408,10274,301,814598370816,2.0634,0.8429,14.5848,16649700,84600,631300,0,2200,0
activity,0,16.6689,16.6694,1.6916,10274,301,814598537476,1.8925,1.3997,14.7575,16650100,87700,353600,0,1700,0
activity,0,16.6649,16.6640,2.0470,10274,301,814598704170,2.3161,1.6450,14.3313,16645200,84300,281000,0,2000,0
activity,0,16.6671,16.6671,1.7480,10274,300,814598870810,2.5243,1.4170,14.1257,16651500,83400,382900,0,2000,0
activity,0,16.6681,16.6704,1.7224,16666,301,814599037481,2.6825,0.8080,13.9677,16650300,90000,687800,0,1700,0
activity,0,16.6671,16.6621,1.7039,10274,301,814599204185,2.3333,1.3997,14.3122,16647800,83300,435800,0,2100,0
activity,4,16.6665,16.6693,1.7449,170084,301,814599370806,2.6193,0.9874,14.0322,16642900,2570100,10155900,0,2100,0
activity,0,16.6665,16.6697,1.7224,13196,311,814599537499,2.5772,1.4803,14.0731,16647400,88100,421900,0,1700,0
activity,0,16.6675,16.6695,2.4893,13196,311,814599704196,2.7537,2.5723,13.8942,16651800,86800,444100,0,1500,0
activity,0,16.6656,16.6625,1.7019,19588,311,814599870891,10.8590,1.3402,5.7840,16645200,92000,1396000,0,2100,0
activity,0,16.6683,16.6650,2.0470,13196,311,814600037516,2.5931,1.4912,14.0543,16651200,85500,508500,0,1800,0
activity,0,16.6675,16.6692,2.1617,29476,311,814600204166,2.5287,1.1175,14.1233,16648900,82400,1620000,0,1700,0
activity,0,16.6661,16.6644,2.0470,13196,310,814600370858,3.1451,1.5887,13.5004,16646700,82700,843200,0,1700,0
activity,0,16.6672,16.6699,2.1309,13196,310,814600537502,2.2266,1.2729,14.4248,16652800,80000,385100,0,2300,0
activity,0,16.6670,16.6676,2.0419,19588,311,814600704201,3.9568,1.1505,12.6922,16648700,83500,2462400,1256100,1600,0
activity,0,16.6664,16.6639,1.7265,13196,308,814600870877,3.0901,1.3047,13.5568,16645700,101300,499900,0,2100,0
activity,0,16.6687,16.6715,1.7203,29476,311,814601037516,2.6662,1.1550,13.9867,16651900,89100,1878800,0,1900,0
activity,0,16.6662,16.6670,2.0408,13196,311,814601204231,4.3599,1.3603,12.2890,16646300,88500,461000,0,2200,0
activity,0,16.7333,16.6636,2.0859,13196,309,814601370901,2.7377,1.6559,13.9081,16716000,86500,710200,0,1800,0
activity,0,16.6728,16.6704,1.7152,19588,311,814601537537,4.1573,0.9721,12.4946,16649000,90400,846400,0,2200,0
activity,0,16.6586,16.6659,2.0408,13196,311,814601704241,2.9851,1.6881,13.6613,16644300,85900,732500,0,2000,0
activity,0,16.6664,16.7363,2.1453,29476,311,814601870900,3.0062,1.6413,13.7099,16642900,99500,2802000,0,2100,0
activity,0,16.6689,16.6686,2.0582,13196,310,814602038263,2.6743,1.3999,13.9748,16652400,89400,357200,0,1800,0
activity,0,16.6657,16.6643,2.1494,13196,311,814602204949,2.6741,1.4228,13.9703,16646700,87500,439700,0,2200,0
activity,0,16.6673,16.6609,1.7490,19588,311,814602371592,4.5642,0.9626,12.0789,16645200,119500,811700,0,2700,0
activity,0,16.6666,16.6710,1.6968,13196,311,814602538201,2.3019,1.4844,14.3507,16649100,91100,372100,0,2100,0
activity,0,16.6665,16.6652,1.7132,29476,311,814602704911,2.4021,1.6297,14.2446,16644200,92100,1784200,0,2000,0
activity,4,16.6670,16.6665,2.0408,34580,311,814602871563,2.8941,0.9317,13.7513,16648600,995900,1541100,0,2600,0
activity,0,16.6686,16.6699,2.1299,13070,311,814603038228,2.5770,1.2519,14.0723,16652700,84400,370300,0,1700,0
activity,0,16.9333,16.6612,2.1309,19462,311,814603204927,3.4737,1.8845,13.1706,16914800,86200,1190900,0,1800,0
activity,0,16.6664,16.6667,1.7347,13070,311,814603371539,4.2426,1.4376,12.4063,16636600,84300,450700,0,2000,0
activity,0,16.6679,16.6705,1.7459,29350,311,814603538206,2.7940,1.6344,13.8587,16649800,87700,1661900,0,1800,0
activity,0,16.6684,16.9368,2.0480,13070,311,814603704911,3.2554,1.2521,13.6597,16654900,81000,431200,0,2100,0
activity,0,16.6651,16.6619,2.0255,13070,311,814603874279,2.5058,1.1920,14.1310,16641500,86800,435000,0,2200,0
