phase,previous_operation,frame_ms,cpu_ms,gpu_ms,gc_alloc_bytes,draw_calls,timing_timestamp,timing_main_ms,timing_render_ms,timing_present_wait_ms,loop_ns,scripts_ns,gui_ns,gc_ns,present_ns,render_wait_ns
activity,0,16.6663,16.6654,1.8412,18902,320,818361752086,3.3649,1.0520,13.2874,16653000,66400,344600,0,1000,0
activity,0,16.6692,16.6664,2.1893,18902,324,818361918740,1.8284,0.7835,14.8229,16656600,70100,326500,0,1400,0
activity,0,16.6653,16.6690,1.8299,64638,323,818362085404,2.1103,0.6820,14.5454,16646500,80700,2461800,0,2300,0
activity,0,16.7084,16.6663,1.8504,18902,324,818362252094,1.9174,0.6969,14.7358,16690700,63000,389800,0,1200,0
activity,0,16.6699,16.6719,1.8473,18902,323,818362418757,1.9200,1.0560,14.7368,16662500,68200,309000,0,1100,0
activity,0,16.7054,16.6613,1.8493,18902,321,818362585476,3.5834,0.7301,13.0632,16696300,82400,362000,0,1500,0
activity,0,16.6559,16.7048,2.1125,18902,320,818362752089,2.0834,0.6261,14.6073,16636100,69400,341900,0,1100,0
activity,0,16.6664,16.6747,1.8463,64638,323,818362919137,1.6494,0.7163,15.0132,16652100,70200,2880200,0,1400,0
activity,0,16.6679,16.7104,1.9282,18902,323,818363085884,2.0049,0.6842,14.6914,16653000,66700,325200,0,1500,0
activity,0,16.6681,16.6496,1.8545,18902,322,818363252988,1.8867,1.4239,14.7495,16657300,66100,554800,0,1000,0
activity,0,16.6692,16.6659,1.8872,18902,323,818363419484,3.5686,0.6630,13.0836,16657000,65600,361400,0,1000,0
activity,0,16.6681,16.6659,2.1688,18902,324,818363586143,1.8457,0.7378,14.8073,16649800,73200,351700,0,1400,0
activity,0,16.6653,16.6709,1.9425,64638,323,818363752802,2.1402,0.6970,14.5172,16646000,181700,2829500,0,1400,0
activity,0,16.6677,16.6728,2.2548,18902,323,818363919511,1.7293,0.7244,14.9278,16651100,71500,377300,0,1400,0
activity,4,16.6677,16.6685,1.8872,24880,322,818364086239,2.4386,1.1675,14.2112,16650100,119000,805300,0,1300,0
activity,0,16.6655,16.6641,1.9497,18872,329,818364252924,3.9308,0.7270,12.7152,16647500,75100,459500,0,1400,0
activity,0,16.6666,16.6692,1.9354,18872,329,818364419565,2.1622,0.8366,14.4891,16652200,78800,396200,0,1300,0
activity,0,16.7080,16.6674,1.9569,64608,329,818364586257,2.3319,0.7281,14.3182,16689800,72700,2833200,0,1200,0
activity,0,16.6654,16.6632,2.1688,18872,328,818364752931,2.0537,1.1369,14.5940,16648700,68300,325900,0,1200,0
activity,0,16.6696,16.6689,1.8432,18872,328,818364919563,1.8785,1.0997,14.7738,16663600,65500,377500,0,1300,0
activity,0,16.6667,16.7048,1.9108,18872,329,818365086252,3.5387,0.6201,13.1511,16651200,130300,359100,0,1800,0
activity,0,16.6652,16.6599,2.1709,18872,328,818365253300,1.8650,0.7273,14.7838,16648500,73800,379200,0,1500,0
activity,0,16.9268,16.6778,1.9005,64608,328,818365419899,1.9631,0.7334,14.7006,16933900,83000,2895100,0,1300,0
activity,0,16.6510,16.6652,2.2333,18872,328,818365586677,2.0762,0.8083,14.5750,16603000,67200,431500,0,1300,0
activity,0,16.6659,16.6642,1.9231,18872,329,818365753329,2.1793,1.1793,14.4693,16651400,70000,341000,0,1500,0
activity,0,16.6671,16.9598,1.9538,18872,329,818365919971,3.6449,0.7571,13.2893,16652600,70300,442700,0,1100,0
activity,0,16.6658,16.6189,1.8801,18872,329,818366089569,2.1178,0.6898,14.4853,16650800,76600,522300,0,1400,0
activity,0,16.6660,16.6657,1.8493,64608,328,818366255758,2.3105,0.7864,14.3410,16651500,64100,3241800,0,1000,0
activity,0,16.6702,16.6652,2.3030,18872,329,818366422415,2.1516,0.8038,14.5011,16662700,66400,530200,0,1200,0
activity,0,16.6662,16.6638,1.9466,18872,329,818366589067,2.0914,1.0457,14.5596,16649700,68800,353800,0,1300,0
activity,0,16.6679,16.6637,1.7940,18872,329,818366755705,3.7392,1.0991,12.9123,16655500,71400,515800,0,1200,0
activity,0,16.6666,16.6767,2.1719,18872,329,818366922342,2.0277,0.7331,14.6350,16654100,66700,482300,0,1600,0
activity,0,16.6661,16.6634,1.9190,64608,328,818367089109,2.1436,0.8168,14.5062,16651000,69700,2746300,0,1400,0
activity,0,16.6658,16.6687,2.2733,18872,329,818367255743,2.1051,0.9187,14.5506,16651400,80300,436200,0,1400,0
activity,0,16.6669,16.6676,2.3542,18872,329,818367422430,2.1312,1.0776,14.5230,16655900,66000,1535600,815900,1100,0
activity,4,16.6690,16.6641,1.8729,50332,328,818367589106,3.6406,0.7040,13.0105,16658000,214800,1922100,0,1300,0
activity,0,16.6639,16.6635,1.9026,19638,329,818367755747,2.0913,0.8250,14.5601,16648000,77900,365900,0,1400,0
activity,0,16.6690,16.6685,1.8207,65374,329,818367922382,2.8435,1.0768,13.8125,16659700,64600,2883400,0,1100,0
activity,0,16.6668,16.6710,2.1176,19638,331,818368089067,3.1792,0.6733,13.4788,16652200,68600,398600,0,1200,0
activity,0,16.6689,16.6594,1.9446,19638,330,818368255777,1.8606,1.1410,14.7875,16656700,67800,365100,0,1300,0
activity,0,16.6667,16.6727,1.9231,19638,331,818368422371,3.5312,0.6808,13.1285,16648300,79100,409000,0,1100,0
activity,0,16.6669,16.6657,1.9640,19638,329,818368589098,2.0451,0.7414,14.6072,16652000,64400,454500,0,1300,0
activity,0,16.6657,16.6747,1.8135,65374,331,818368755755,2.2052,0.7678,14.4515,16646900,71800,2984900,0,2000,0
activity,0,16.6682,16.6626,2.2723,19638,331,818368922502,2.0612,0.7819,14.5872,16652000,68600,394600,0,1200,0
activity,0,16.6658,16.6691,1.8575,19638,330,818369089128,2.1703,1.1949,14.4819,16649300,66900,375000,0,1400,0
activity,0,16.6684,16.6638,1.8412,19638,331,818369255819,3.6214,0.8094,13.0254,16653700,68200,333600,0,1500,0
activity,0,16.6654,16.6686,2.1084,19638,331,818369422457,1.9119,0.8773,14.7403,16648800,68200,333300,0,1500,0
activity,0,16.6667,16.6653,1.8975,65374,331,818369589143,1.8213,0.7347,14.8281,16652000,67300,3825700,0,1400,0
activity,0,16.6658,16.6696,2.1852,19638,331,818369755796,2.0310,0.7973,14.6228,16652300,66100,329800,0,1500,0
activity,0,16.6689,16.6649,1.8657,19638,331,818369922492,1.8499,1.4142,14.7989,16659800,66500,371400,0,1300,0
activity,0,16.6669,16.6660,1.8473,19638,331,818370089141,3.9491,0.9175,12.7030,16648300,67400,418000,0,1200,0
activity,0,16.6648,16.6647,2.1658,19638,331,818370255801,1.7074,0.7002,14.9450,16645900,68700,333500,0,1100,0
activity,0,16.6674,16.6737,1.8432,65374,330,818370422448,1.9651,0.6319,14.6949,16655900,69900,2656500,0,1300,0
activity,0,16.6690,16.6646,2.1668,19638,331,818370589185,1.8701,0.7915,14.7783,16656200,71400,356200,0,1200,0
activity,0,16.6676,16.6617,1.8063,19638,331,818370755831,1.6857,0.9850,14.9603,16658100,73200,403900,0,1300,0
activity,0,16.6668,16.6693,1.8545,19638,330,818370922448,3.3581,0.7476,13.2979,16644600,74500,419100,0,1800,0
activity,0,16.6673,16.6701,2.1637,19638,331,818371089141,1.9490,0.7538,14.7073,16652300,74500,461800,0,1600,0
activity,4,16.6665,16.6755,1.8555,86782,331,818371255842,2.1563,0.8942,14.5018,16649800,137100,3727200,0,1700,0
activity,0,16.6672,16.6596,2.1627,19866,319,818371422597,2.0762,1.0080,14.5686,16652800,76500,380200,0,1700,0
activity,0,16.6677,16.6677,1.8678,19866,318,818371589193,1.9046,1.5737,14.7479,16659900,74800,450800,0,1400,0
activity,0,16.6653,16.6662,1.8330,19866,319,818371755870,4.2274,0.7239,12.4226,16649700,73900,420000,0,1400,0
activity,0,16.6667,16.6685,1.8196,19866,319,818371922532,1.7818,1.1660,14.8711,16641500,68500,514000,0,1400,0
activity,0,16.6676,16.6767,1.8330,65602,319,818372089217,1.8927,0.7216,14.7674,16653000,70100,3378100,0,1300,0
activity,0,16.6640,16.6647,2.1791,19866,319,818372255984,1.9386,1.0552,14.7113,16646700,67300,608000,0,1300,0
activity,0,16.6690,16.6558,2.2774,19866,319,818372422631,1.8735,1.1859,14.7682,16658700,209800,375300,0,1100,0
activity,0,16.6669,16.6673,2.8877,19866,319,818372589189,3.7036,0.8506,12.9495,16654100,68700,337500,0,1200,0
activity,0,16.6687,16.6611,1.8268,19866,319,818372755862,2.0324,1.0819,14.6142,16656800,68900,341000,0,1300,0
activity,0,16.6705,16.6710,1.8627,65602,316,818372922473,2.2485,0.8831,14.4104,16659100,77700,2878700,0,1400,0
activity,0,16.6624,16.6664,1.8340,19866,319,818373089183,1.6967,0.6629,14.9576,16639100,83200,432500,0,2800,0
activity,0,16.6664,16.6707,1.8903,19866,318,818373255847,1.7828,1.0646,14.8741,16649100,75100,432400,0,1200,0
activity,0,16.6675,16.6793,1.8012,19866,319,818373422554,3.7056,0.9579,12.9537,16652800,73200,505500,0,1300,0
activity,0,16.6675,16.6556,1.9210,19866,316,818373589347,2.2419,1.1548,14.3973,16652700,70600,357800,0,1400,0
activity,0,16.6698,16.6648,1.8309,65602,318,818373755903,2.1581,1.0253,14.4910,16655700,68200,2299000,0,1300,0
activity,0,16.6649,16.6676,2.1770,19866,319,818373922551,1.9607,0.7903,14.6923,16650500,68000,325000,0,1400,0
activity,0,16.6654,16.6665,1.8565,19866,319,818374089227,1.8035,1.1782,14.8493,16651200,74200,380500,0,1300,0
activity,0,16.6794,16.6702,1.9692,19866,319,818374255892,3.0013,0.8825,13.6544,16671300,64800,427500,0,1600,0
activity,0,16.6558,16.6631,2.1422,19866,319,818374422594,1.9135,1.1115,14.7372,16639500,70700,332300,0,1200,0
activity,0,16.6660,16.6636,1.8575,65602,319,818374589225,2.3006,0.9439,14.3505,16653700,70800,2654200,0,1200,0
activity,0,16.6668,16.6842,2.1453,19866,318,818374755861,2.0483,0.8051,14.6230,16660400,67200,374000,0,1200,0
activity,4,16.6684,16.6517,1.8657,62862,319,818374922703,1.5640,1.0561,15.0755,16651200,1019500,2185100,0,1300,0
activity,0,16.6666,16.6662,1.8883,14374,313,818375089220,3.3939,0.6812,13.2599,16656300,71500,445500,0,1200,0
activity,0,16.6653,16.6719,1.8463,14374,313,818375255882,1.9335,1.0158,14.7270,16650500,67400,334100,0,1200,0
activity,0,16.6681,16.6625,1.8708,14374,314,818375422601,4.0803,0.8013,12.5708,16658500,71800,311500,0,1000,0
activity,0,16.6670,16.6685,2.2026,14374,314,818375589226,2.2074,0.9201,14.4490,16653300,64100,297800,0,1200,0
activity,0,16.6678,16.6615,1.8422,53426,314,818375755911,2.2716,0.7762,14.3789,16656100,64100,4397200,1190500,1200,0
activity,0,16.6643,16.6712,1.8401,17234,314,818375922526,1.7701,0.7642,14.8885,16649900,73000,412600,0,1500,0
activity,0,16.6681,16.6659,1.8135,14374,314,818376089238,1.9561,0.9075,14.6972,16656200,65400,419500,0,1200,0
activity,0,16.6661,16.6695,1.8627,14374,310,818376255897,4.0986,0.7863,12.5576,16653200,68600,291600,0,1000,0
activity,0,16.7033,16.6616,2.1668,14374,314,818376422592,2.4618,0.7489,14.1882,16695100,81000,310800,0,1300,0
activity,0,16.6654,16.6693,1.8575,37046,314,818376589208,2.0086,0.6510,14.6476,16647700,70200,1603300,0,1200,0
activity,0,16.6663,16.6655,1.8790,14374,314,818376755901,1.7681,1.0668,14.8851,16648100,69500,428900,0,1300,0
activity,0,16.6669,16.7092,1.8862,14374,314,818376922556,1.7089,0.9405,14.9864,16656200,68900,306200,0,1400,0
activity,0,16.6698,16.6644,1.8207,14374,314,818377089648,2.4883,1.6095,14.1594,16657300,73000,437300,0,1200,0
activity,0,16.6646,16.6622,2.2579,14374,314,818377256292,1.7414,0.8882,14.9067,16645300,100600,367600,0,1400,0
activity,0,16.6676,16.6692,1.9231,37046,313,818377422914,1.8376,0.9044,14.8186,16655200,72100,1546600,0,1400,0
activity,0,16.6668,16.6733,3.4437,14374,311,818377589606,2.0566,1.1392,14.6009,16651100,74200,377200,0,1400,0
activity,0,16.6683,16.6611,1.8944,14374,313,818377756339,2.1530,1.0182,14.4925,16654100,71400,532300,0,1400,0
activity,0,16.6645,16.6696,1.8422,14374,314,818377922950,2.2406,1.1393,14.4146,16647900,73900,357000,0,1600,0
activity,0,16.6677,16.6663,2.2170,14374,313,818378089646,1.8229,0.7589,14.8283,16655200,66100,400600,0,1100,0
activity,0,16.6648,16.6685,1.9425,37046,314,818378256309,2.0071,0.7941,14.6470,16647900,69300,1687800,0,1200,0
activity,0,16.6683,16.6615,1.9190,14374,314,818378422994,1.8633,0.7929,14.7847,16660100,68600,315200,0,1500,0
activity,4,16.6713,16.6689,1.9425,20374,311,818378589609,1.8457,0.9188,14.8095,16659500,129400,802700,0,1400,0
activity,0,16.6660,16.6591,1.8852,14366,318,818378756298,2.4878,0.6851,14.1601,16649300,72200,475100,0,1400,0
activity,0,16.6652,16.6734,2.1780,14366,318,818378922889,1.7559,0.9864,14.9044,16648000,77500,340200,0,1500,0
activity,0,16.6678,16.6756,1.9067,37038,318,818379089623,2.3734,0.9274,14.2862,16655700,72200,2292500,0,1400,0
activity,0,16.6667,16.6649,1.9302,14366,319,818379256379,2.2712,0.7961,14.3784,16649500,76000,504700,0,1600,0
activity,0,16.6652,16.6628,1.9190,14366,319,818379423028,1.8997,1.5070,14.7483,16649000,78500,404900,0,1700,0
activity,0,17.6065,16.6712,1.9251,14366,319,818379589656,3.3292,0.9521,13.3266,17592600,72900,426100,0,1500,0
activity,0,16.6675,16.6651,2.1279,14366,319,818379756368,2.5590,1.1699,14.0907,16650700,72600,396600,0,1400,0
activity,0,16.6653,16.6638,1.9313,37038,319,818379923019,2.0343,0.8306,14.6149,16647200,78700,1968700,0,1700,0
activity,0,16.6671,17.6081,2.2548,14366,318,818380089657,2.2619,1.1849,15.3307,16653000,76000,362100,0,1500,0
activity,0,16.6661,16.6681,1.9098,14366,319,818380265738,1.9594,1.1935,14.6915,16650500,75500,587500,0,1500,0
activity,0,16.6664,16.6635,1.9190,14366,319,818380432419,3.4341,0.8805,13.2131,16650000,72200,468100,0,1700,0
activity,0,16.6687,16.6680,2.2006,14366,319,818380599054,2.2521,0.9301,14.4011,16657700,75800,323800,0,1800,0
activity,0,16.8004,16.6648,1.9231,37038,318,818380765734,2.6856,0.8196,13.9649,16783200,71500,1450200,0,1500,0
activity,0,16.6685,16.6633,2.2610,14366,319,818380932382,2.1998,0.8654,14.4503,16662400,73300,315100,0,1500,0
activity,0,16.6677,16.6728,1.9579,14366,319,818381099015,2.4214,1.1592,14.2363,16643500,84900,368100,0,1300,0
activity,0,16.6695,16.7980,1.9241,14366,319,818381265743,2.8785,1.0293,13.9047,16656500,82900,473600,0,1600,0
activity,0,16.6626,16.6779,2.1064,14366,318,818381433723,1.7692,1.1174,14.8932,16640400,82800,357200,0,1800,0
activity,0,16.6672,16.6616,1.8964,37038,319,818381600502,1.9555,0.7669,14.6883,16652700,86400,1874100,0,1400,0
activity,0,16.6653,16.6738,2.1750,14366,319,818381767118,2.2429,0.7244,14.4140,16648400,81400,386900,0,1300,0
activity,0,16.6664,16.6559,1.8412,14366,316,818381933856,2.1053,1.0386,14.5351,16656100,74900,336300,0,1400,0
activity,4,16.6678,16.6679,1.8729,20344,319,818382100415,3.1036,0.8766,13.5491,16654700,125000,755300,0,1300,0
activity,0,16.6671,16.6617,2.1637,14336,324,818382267094,1.9995,0.8383,14.6489,16653000,76900,381200,0,1100,0
activity,0,16.7168,16.6682,1.9456,37008,324,818382433711,1.8599,0.8541,14.7963,16705100,82600,1747300,0,1300,0
activity,0,16.6636,16.6695,2.5549,14336,324,818382600393,2.6464,1.2504,14.0084,16642300,81600,347500,0,1300,0
activity,0,16.6692,16.6672,1.9456,14336,324,818382767088,2.0543,1.2645,14.5987,16656600,76800,470400,0,1200,0
activity,0,16.6660,16.7215,1.9180,14336,323,818382933760,2.9747,0.7003,13.7306,16648400,86900,429900,0,1600,0
activity,0,16.6644,16.6598,2.1514,14336,324,818383100975,1.8389,1.0994,14.8036,16647900,78600,384000,0,1400,0
activity,0,16.6687,16.6727,1.8524,37008,324,818383267573,1.9314,0.8776,14.7254,16658500,74800,1772000,0,1200,0
activity,0,16.6635,16.6624,2.1432,14336,323,818383434300,2.0566,1.1118,14.5918,16645600,71200,289200,0,1200,0
activity,0,16.6722,16.6611,1.8371,14336,324,818383600924,1.7824,1.1574,14.8657,16669000,60200,306200,0,1000,0
activity,0,16.7660,16.6707,1.8309,14336,324,818383767535,2.6354,0.7155,14.0233,16743100,85000,304400,0,1700,0
activity,0,16.6560,16.6565,2.1586,14336,324,818383934242,1.5911,0.7154,15.0546,16638400,70000,340200,0,1400,0
activity,0,16.6671,16.6840,1.7900,37008,324,818384100807,1.6814,0.6578,14.9877,16654700,68100,1263500,0,1300,0
activity,0,16.6674,16.7613,2.1565,14336,323,818384267647,2.0640,0.7582,14.6792,16652800,72300,327800,0,1300,0
activity,0,16.6658,16.6547,1.7900,14336,323,818384435260,1.7952,1.7424,14.8431,16645800,67000,303300,0,1100,0
activity,0,16.6814,16.6696,1.8422,14336,323,818384601807,2.5180,0.9468,14.1368,16673400,79100,286600,0,1200,0
activity,0,16.7686,16.6671,2.1217,14336,323,818384768503,1.8064,0.6761,14.8465,16747100,76600,411900,0,1300,0
activity,0,16.6666,16.6623,1.8627,37008,324,818384935174,1.7139,0.7297,14.9319,16649200,64800,1799900,0,1000,0
activity,0,16.6699,16.6905,1.8575,14336,324,818385101797,1.7477,0.7949,14.9259,16656200,142800,289400,0,1200,0
activity,0,16.6631,16.7647,1.8606,14336,324,818385268702,1.9266,0.8752,14.8207,16643500,71500,317000,0,1400,0
activity,0,16.6700,16.6636,1.8217,14336,324,818385436349,2.8971,0.8854,13.7522,16657100,66700,400400,0,1300,0
activity,4,16.6642,16.6735,2.1811,37924,324,818385602985,2.1194,0.8981,14.5370,16648700,211400,1871500,0,1500,0
activity,0,16.6698,16.6599,1.9098,37710,325,818385769720,1.7947,0.9326,14.8489,16656000,69400,1557500,0,1000,0
activity,0,16.6663,16.6719,2.1719,15038,325,818385936319,1.8059,0.9380,14.8517,16649800,71300,335700,0,1300,0
activity,0,16.6688,16.6646,1.8115,15038,326,818386103038,2.6358,0.8769,14.0129,16651400,73000,348600,0,1100,0
activity,0,16.6641,16.6716,1.8473,15038,325,818386269684,2.8871,0.8081,13.7689,16643300,71100,322600,0,1700,0
activity,0,16.6662,16.6665,2.1647,15038,326,818386436400,2.0195,0.7374,14.6304,16648600,68100,305300,0,1200,0
activity,0,16.6662,16.6685,1.8412,37710,326,818386603065,2.0033,0.7233,14.6481,16653200,65200,1298900,0,1200,0
activity,0,16.6663,16.6629,2.1002,15038,326,818386769750,2.1257,0.6313,14.5177,16651300,68200,345200,0,1300,0
activity,0,16.8729,16.6628,1.9784,15038,326,818386936379,1.7366,0.8994,14.9120,16861500,65000,439500,0,1200,0
activity,0,16.6680,16.6666,1.8586,15038,326,818387103007,2.5593,0.8027,14.0940,16650600,88900,349100,0,1100,0
activity,0,16.6683,16.6644,2.1258,15038,325,818387269673,1.8110,1.2376,14.8403,16655300,70000,371600,0,1400,0
activity,0,16.6642,16.8759,1.7961,37710,326,818387436317,1.6865,0.8024,15.1751,16647300,184500,1332300,782300,1200,0
activity,0,16.6656,16.6675,2.3009,15038,324,818387605076,1.7505,1.0651,14.9001,16649200,69000,310700,0,1600,0
activity,0,16.6674,16.6698,1.8258,15038,324,818387771751,1.7318,1.0349,14.9238,16655600,70200,417800,0,1300,0
activity,0,16.6662,16.6617,1.8627,15038,325,818387938449,2.7962,0.6427,13.8512,16651700,73500,297700,0,1000,0
activity,0,16.9654,16.6633,2.0869,15038,325,818388105066,1.7441,0.7903,14.9052,16965200,65400,406300,0,1000,0
activity,0,16.6547,16.6691,1.8442,37710,326,818388271699,2.0710,0.7102,14.5847,16631700,69200,1136800,0,1800,0
activity,0,16.6689,16.6627,2.1555,15038,326,818388438390,1.9153,0.7607,14.7366,16660000,65000,333600,0,1200,0
activity,0,16.6662,16.9772,1.9497,15038,324,818388605017,1.8915,1.8541,15.0738,16649700,77100,437900,0,1500,0
activity,0,16.6669,16.6437,1.8381,15038,326,818388774789,2.6426,0.7460,13.9891,16649800,89300,344800,0,1200,0
activity,0,16.6767,16.6742,1.8391,15038,323,818388941226,2.0820,1.0471,14.5781,16661500,71500,322400,0,1700,0
activity,4,16.6676,16.6665,1.8360,59330,321,818389107968,2.0706,0.7887,14.5792,16651200,194800,2982600,0,1800,0
activity,0,16.9790,16.6645,2.1473,12456,313,818389274633,2.0063,0.8872,14.6436,16968100,62400,340400,0,1200,0
activity,0,16.6632,16.6771,2.0050,12456,314,818389441278,2.3110,1.5143,14.3505,16643300,73700,354700,0,1500,0
activity,0,16.8857,16.6661,1.9702,12456,314,818389608049,3.5942,0.9214,13.0570,16872800,77500,283100,0,1400,0
activity,0,16.6552,16.9847,2.1791,12456,312,818389774710,2.1921,0.9243,14.7762,16634400,70600,247100,0,1600,0
activity,0,16.6680,16.6630,1.8770,18848,314,818389944557,2.5088,0.7449,14.1347,16653400,78700,500400,0,1400,0
activity,0,16.6664,16.8887,2.1617,12456,314,818390111187,2.2150,0.9264,14.6579,16646900,67100,262000,0,1300,0
activity,0,16.6667,16.6498,1.8493,12456,314,818390280074,1.9678,0.8279,14.6670,16651300,69300,261500,0,1600,0
activity,0,16.6656,16.6723,1.8790,12456,314,818390446572,1.9135,0.7169,14.7399,16653400,66200,241000,0,1200,0
activity,0,16.7300,16.6609,1.8534,12456,314,818390613295,1.9688,1.0749,14.6782,16717200,66400,229100,0,1300,0
activity,0,16.6645,16.6644,1.8862,18848,314,818390779904,2.0739,0.8731,14.5775,16647200,78500,480900,0,1200,0
activity,0,16.6904,16.6665,2.1750,12456,312,818390946548,2.3277,0.8295,14.3258,16694500,69000,264500,0,1200,0
activity,0,16.6628,16.7315,1.8831,12456,312,818391113213,1.6963,0.8623,15.0211,16630400,70400,389800,0,1200,0
activity,0,16.6682,16.6617,1.8719,12456,313,818391280528,2.1935,0.7722,14.4539,16651100,69600,250300,0,1300,0
activity,0,16.6671,16.7110,1.9302,12456,314,818391447145,1.7534,0.7501,14.9411,16655700,67400,330700,0,1100,0
activity,0,16.6649,16.6467,1.9405,18848,314,818391614255,2.4903,0.9442,14.1402,16643700,80800,502600,0,1600,0
activity,0,16.6652,16.6661,2.1258,12456,313,818391780722,1.9796,0.8007,14.6718,16649500,68500,242600,0,1200,0
activity,0,16.6676,16.6737,1.8412,12456,314,818391947383,2.0901,0.8856,14.5657,16656300,63300,243800,0,1300,0
activity,0,16.6679,16.6575,1.8708,12456,314,818392114120,2.1283,0.6186,14.5154,16652400,68200,301800,0,1300,0
activity,0,16.7799,16.6619,1.9436,12456,314,818392280695,1.8627,0.6208,14.7868,16779900,64900,262100,0,1300,0
activity,0,16.6551,16.6681,1.9026,18848,311,818392447314,1.7293,1.0710,14.9270,16618100,81100,491700,0,1100,0
activity,4,16.6671,16.6701,2.1637,22756,314,818392613995,1.9238,0.8510,14.7287,16651700,114600,700700,0,1400,0
activity,0,16.6662,16.8023,1.8944,12028,314,818392780696,1.7051,0.7736,15.0751,16649600,68500,250200,0,1200,0
activity,0,16.6786,16.6353,2.2415,12028,313,818392948719,1.9880,1.3049,14.6301,16670600,76400,251100,0,1300,0
activity,0,16.6583,16.6674,1.8954,12028,312,818393115072,1.9329,0.7158,14.7189,16638400,70300,505300,0,1500,0
activity,0,16.6663,16.6651,1.9476,18420,312,818393281746,1.7931,0.6055,14.8566,16650100,155100,577300,0,1800,0
activity,0,16.6683,16.6860,2.1463,12028,314,818393448397,1.6826,0.8538,14.9881,16651000,72700,263100,0,1300,0
activity,0,16.6673,16.6529,1.8831,12028,314,818393615257,1.9326,0.8850,14.7060,16655000,73900,263100,0,1300,0
activity,0,16.7155,16.6646,2.1350,12028,314,818393781786,2.3279,0.6425,14.3223,16694800,75700,362900,0,1300,0
activity,0,16.6665,16.6665,1.8719,12028,314,818393948432,1.8326,0.7048,14.8185,16653800,70000,243300,0,1200,0
activity,0,16.6685,16.6726,1.9497,18420,313,818394115097,1.9639,0.8458,14.6913,16657500,74900,482300,0,1300,0
activity,0,16.6666,16.7090,2.2999,12028,314,818394281823,2.1579,0.6181,14.5370,16652400,68800,274000,0,1400,0
activity,0,16.6666,16.6657,1.8493,12028,314,818394448913,1.6931,0.8812,14.9608,16652700,62600,254300,0,1200,0
activity,0,16.7249,16.6707,2.1740,12028,313,818394615570,1.8621,0.8540,14.7954,16723200,71800,246300,0,1200,0
activity,0,16.6575,16.6660,1.8903,12028,313,818394782277,1.5703,0.6969,15.0822,16632200,67000,240700,0,1300,0
activity,0,16.9000,16.6670,1.9251,18420,314,818394948937,1.7858,0.6632,14.8671,16886700,64800,485200,0,1100,0
activity,0,16.6671,16.7372,2.1555,12028,312,818395115607,1.7569,0.7732,14.9664,16647900,67600,267200,0,1100,0
activity,0,16.6691,16.6459,1.9497,12028,314,818395282979,1.5721,0.7136,15.0602,16657900,71600,423900,0,1400,0
activity,0,16.6638,16.9012,2.2098,12028,313,818395449438,1.7347,0.9255,15.1520,16647100,74400,252800,0,1200,0
activity,0,16.6665,16.6638,1.8995,12028,311,818395618450,1.6881,0.7691,14.9599,16652500,70100,314600,0,1200,0
activity,0,16.6672,16.6724,1.9220,18420,313,818395785088,2.0692,0.6030,14.5887,16655200,62200,589900,0,1100,0
activity,0,16.6667,16.6607,1.9436,12028,314,818395951812,1.6719,1.0519,14.9752,16653900,72200,373800,0,1400,0
activity,4,16.6659,16.6645,1.8473,18292,313,818396118419,1.5420,0.8557,15.1105,16653000,114500,501100,0,1000,0
activity,0,16.6700,16.6679,2.2630,12284,318,818396285064,1.9323,0.7469,14.7228,16661100,76800,266500,0,900,0
activity,0,16.6682,16.6665,1.9077,12284,319,818396451743,1.8559,0.7606,14.7981,16654500,70400,267100,0,1300,0
activity,0,16.6630,16.6650,1.9323,18676,318,818396618408,1.8998,0.8372,14.7532,16642500,72200,540800,0,1400,0
activity,0,16.6672,16.6743,2.1658,12284,319,818396785058,1.6839,0.7182,14.9773,16656900,64400,262000,0,1300,0
activity,0,16.6728,16.6706,1.9620,12284,318,818396951801,1.8323,1.0648,14.8222,16666400,59900,351200,0,1100,0
activity,0,16.6614,16.6562,2.2426,12284,317,818397118507,1.6739,0.7941,14.9686,16639600,72000,277300,0,1700,0
activity,0,16.6683,16.6676,1.8852,12284,318,818397285069,1.5523,0.7159,15.1046,16658700,74000,260900,0,1000,0
activity,0,16.6688,16.6822,1.7981,18676,319,818397451745,1.9857,0.9109,14.6809,16656700,71900,504500,0,1300,0
activity,0,16.6657,16.6525,1.8504,12284,319,818397618567,1.7820,0.9572,14.8576,16645900,73400,287300,0,1600,0
activity,0,16.6667,16.6713,1.9149,12284,319,818397785092,2.1260,0.9430,14.5328,16649700,64200,251900,0,1300,0
activity,0,16.6671,16.6717,2.5866,12284,319,818397951805,1.8865,1.0631,14.7703,16651200,71800,245300,0,1100,0
activity,0,16.7037,16.6631,1.8340,12284,319,818398118522,1.6463,0.7626,14.9997,16690600,76500,247900,0,1100,0
activity,0,16.6671,16.6657,1.8575,18676,319,818398285153,1.6376,0.8406,15.0122,16651400,68100,522300,0,1300,0
activity,0,16.6658,16.6669,1.8145,12284,319,818398451810,1.6957,0.8144,14.9555,16649700,74300,285900,0,1500,0
activity,0,16.6673,16.7060,1.8575,12284,319,818398618479,1.6792,0.7688,15.0116,16654400,74000,256600,0,1200,0
activity,0,16.6652,16.6684,2.1279,12284,318,818398785539,1.8019,0.9617,14.8496,16650300,68200,441600,0,1300,0
